EA or EA effec (MN),A bot-Cm2,Perimeter-Cm,L-m,L efec.-m,qc1-Mpa,fs1-Kpa,qc2-Mpa,fs2-Kpa,qc3-Mpa,fs3-kpa,qc4-Mpa,fs4-Kpa,qc5-Mpa,fs5-Kpa,qc-bot-Mpa,P-KN,Type of test_CRP,Type of test_ML,Type of pile_Composite,Type of pile_Concrete,Type of pile_Steel,Type of instalation_Bored,Type of instalation_Driven,End of Pile_Closed,End of Pile_Open
0.6310667915576793,1.09742571388367,-0.1470384673405386,1.3654770051329956,2.1718137486985296,-1.0761838148182747,-0.39056770700373983,-0.7467104853272324,1.4565687320115137,-0.5694370752915358,1.1153339265548097,-0.850134173489316,-0.21244434286671782,-0.792990038071641,1.3091486237076269,-0.8322328982907785,6.5472221870710445,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.6310667915576793,1.09742571388367,-0.1470384673405386,1.3654770051329956,2.1718137486985296,-1.0761838148182747,-0.39056770700373983,-0.7467104853272324,1.4565687320115137,-0.5694370752915358,1.1153339265548097,-0.850134173489316,-0.21244434286671782,-0.792990038071641,1.3091486237076269,-0.8322328982907785,7.056807192407243,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
-0.3900306401503327,-0.8242857785871767,-0.6983892384891859,1.8027287060612653,2.6629764051643785,0.5451951784195022,0.49971686892206224,-0.7747237763164586,-0.8903142785421861,-0.6153938675631206,-0.7225488822340443,-0.8436091901489972,-0.8429233464509192,-0.8320611194236406,-0.8320401918807384,-0.8864995034008645,-0.687645776227994,-0.5984213466347171,0.5984213466347171,3.968626966596885,-1.8753276867215152,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.3900306401503327,-0.8242857785871767,-0.6983892384891859,1.8027287060612653,2.6629764051643785,0.5451951784195022,0.49971686892206224,-0.7747237763164586,-0.8903142785421861,-0.6153938675631206,-0.7225488822340443,-0.8436091901489972,-0.8429233464509192,-0.8320611194236406,-0.8320401918807384,-0.8864995034008645,-0.2565378943072992,-0.5984213466347171,0.5984213466347171,3.968626966596885,-1.8753276867215152,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.3900306401503327,-0.8242857785871767,-0.6983892384891859,1.8027287060612653,2.6629764051643785,0.5451951784195022,0.49971686892206224,-0.7747237763164586,-0.8903142785421861,-0.6153938675631206,-0.7225488822340443,-0.8436091901489972,-0.8429233464509192,-0.8320611194236406,-0.8320401918807384,-0.8864995034008645,-0.2152341451412446,-0.5984213466347171,0.5984213466347171,3.968626966596885,-1.8753276867215152,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.3900306401503327,-0.8242857785871767,-0.6983892384891859,1.8027287060612653,2.6629764051643785,0.5451951784195022,0.49971686892206224,-0.7747237763164586,-0.8903142785421861,-0.6153938675631206,-0.7225488822340443,-0.8436091901489972,-0.8429233464509192,-0.8320611194236406,-0.8320401918807384,-0.8864995034008645,-0.19329152839677807,-0.5984213466347171,0.5984213466347171,3.968626966596885,-1.8753276867215152,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,-0.687645776227994,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,-0.22297859810987983,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,0.060984677406745555,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,0.17069776112907808,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,0.22878115839384236,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,0.34494795292337094,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.4119630929560153,1.663372063749663,-0.03541116384488484,-0.8207814995083533,-0.775162190096565,1.2923744379760813,0.8869724198477347,0.6259407731448496,0.4579759474872143,0.4569312854405257,0.14707600012454836,0.0698884774956382,-0.4488103428893307,-0.050639492383651674,-0.2576620771605461,-0.26630973071416963,0.3785072491207903,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.02157244902733623,-0.24296455351524446,-0.481849322892111,-0.36562187908814064,-1.0502132777174404,2.162838275359496,2.4173710298767555,2.2843275997070385,1.1325168249219066,1.3760671308722225,-0.007816678816156728,0.8528864783338971,-0.5190075280957331,0.31858222639274303,-0.3271917045265809,-0.26630973071416963,-0.6360160897704258,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.02157244902733623,-0.24296455351524446,-0.481849322892111,-0.36562187908814064,-1.0502132777174404,2.162838275359496,2.4173710298767555,2.2843275997070385,1.1325168249219066,1.3760671308722225,-0.007816678816156728,0.8528864783338971,-0.5190075280957331,0.31858222639274303,-0.3271917045265809,-0.26630973071416963,-0.6102012465416417,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.02157244902733623,-0.24296455351524446,-0.481849322892111,-0.36562187908814064,-1.0502132777174404,2.162838275359496,2.4173710298767555,2.2843275997070385,1.1325168249219066,1.3760671308722225,-0.007816678816156728,0.8528864783338971,-0.5190075280957331,0.31858222639274303,-0.3271917045265809,-0.26630973071416963,-0.5585715600840735,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
0.02157244902733623,-0.24296455351524446,-0.481849322892111,-0.36562187908814064,-1.0502132777174404,2.162838275359496,2.4173710298767555,2.2843275997070385,1.1325168249219066,1.3760671308722225,-0.007816678816156728,0.8528864783338971,-0.5190075280957331,0.31858222639274303,-0.3271917045265809,-0.26630973071416963,-0.5539248883028923,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,2.1053342804486967,-2.1053342804486967,0.6330062117479561,-0.6330062117479561
-0.803738406912875,-1.0782404883898706,-0.7962674119871254,-1.1714782562255661,-1.1680923152692442,-0.5008557849597086,-0.9402517140935763,-1.0548566862087203,-1.0486200465390632,-0.8758156904354347,-0.824653482722314,-1.071983607060156,-0.8891970347873742,-1.0029971003386382,-0.8994792096945452,-1.0221660161760788,-0.687645776227994,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.803738406912875,-1.0782404883898706,-0.7962674119871254,-1.1714782562255661,-1.1680923152692442,-0.5008557849597086,-0.9402517140935763,-1.0548566862087203,-1.0486200465390632,-0.8758156904354347,-0.824653482722314,-1.071983607060156,-0.8891970347873742,-1.0029971003386382,-0.8994792096945452,-1.0221660161760788,-0.6799013232593588,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.803738406912875,-1.0782404883898706,-0.7962674119871254,-1.1714782562255661,-1.1680923152692442,-0.5008557849597086,-0.9402517140935763,-1.0548566862087203,-1.0486200465390632,-0.8758156904354347,-0.824653482722314,-1.071983607060156,-0.8891970347873742,-1.0029971003386382,-0.8994792096945452,-1.0221660161760788,-0.674738354613602,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
-0.803738406912875,-1.0782404883898706,-0.7962674119871254,-1.1714782562255661,-1.1680923152692442,-0.5008557849597086,-0.9402517140935763,-1.0548566862087203,-1.0486200465390632,-0.8758156904354347,-0.824653482722314,-1.071983607060156,-0.8891970347873742,-1.0029971003386382,-0.8994792096945452,-1.0221660161760788,-0.6721568702907236,-0.5984213466347171,0.5984213466347171,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,0.6330062117479561,-0.6330062117479561
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,0.4404628728698722,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,0.9206189569252569,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,1.0806709849437186,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,1.2381415286393018,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,1.715716128371808,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.7553754143725766,1.4519732184476712,2.2504261076097167,1.3490614122653815,1.5333022952929256,-1.241684020810057,-1.0746487818417025,0.89598889828099,3.1543980937780187,3.909818278112267,2.6775343140253356,3.250165357567033,1.021906293508223,4.229597469727887,2.8029228682834466,4.407595443695935,1.8447903445157288,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,2.565307611093162,2.4252536794349075,-1.0485381822146813,-1.1253740751260668,-0.9710969461509341,-1.1659087900479492,-0.6366871813156216,-0.9102681902317282,-0.6541236739461385,-0.9150131255102826,-0.25634873570192873,-0.851981909448281,0.251858824365564,-0.687645776227994,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,2.565307611093162,2.4252536794349075,-1.0485381822146813,-1.1253740751260668,-0.9710969461509341,-1.1659087900479492,-0.6366871813156216,-0.9102681902317282,-0.6541236739461385,-0.9150131255102826,-0.25634873570192873,-0.851981909448281,0.251858824365564,0.03387909201652223,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,2.565307611093162,2.4252536794349075,-1.0485381822146813,-1.1253740751260668,-0.9710969461509341,-1.1659087900479492,-0.6366871813156216,-0.9102681902317282,-0.6541236739461385,-0.9150131255102826,-0.25634873570192873,-0.851981909448281,0.251858824365564,0.17534443291025922,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,2.565307611093162,2.4252536794349075,-1.0485381822146813,-1.1253740751260668,-0.9710969461509341,-1.1659087900479492,-0.6366871813156216,-0.9102681902317282,-0.6541236739461385,-0.9150131255102826,-0.25634873570192873,-0.851981909448281,0.251858824365564,0.33204053130897887,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,2.565307611093162,2.4252536794349075,-1.0485381822146813,-1.1253740751260668,-0.9710969461509341,-1.1659087900479492,-0.6366871813156216,-0.9102681902317282,-0.6541236739461385,-0.9150131255102826,-0.25634873570192873,-0.851981909448281,0.251858824365564,0.48718773911397145,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,-0.687645776227994,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,-0.20361746568829173,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,0.2804108448514106,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,0.4417536150313114,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,0.6030963852112122,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.207878618627494,0.8985232212712619,1.5700395737951833,1.722143068347523,1.3830065224143757,-0.8001010784121187,-1.132247525162328,-0.02340731198541275,-0.290177112066026,-0.24727996146772607,-0.6419883524487996,-0.32565601259448884,-0.8177504599958876,0.6545935260199381,-0.8943268687335703,0.2934115391355724,0.8612448174990535,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,-0.687645776227994,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,-0.5585715600840735,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,0.34494795292337094,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,0.47402216906729155,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,0.6030963852112122,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,0.7321706013551328,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
1.8162090490958407,1.5134651342318604,1.456635896914812,0.19996991153238566,-0.24568884642637961,-1.3227529704719458,-1.132247525162328,-1.3209829506063688,-1.1779558589925114,-0.6498614617668091,-0.6799712638304359,-0.8075912821104373,-0.8742043597663628,-0.2349573186617091,-0.4217546953051008,-0.17770011694155805,0.8612448174990535,1.6710633830554362,-1.6710633830554362,-0.2519763153394848,0.5332401409527633,-0.4391791642131167,-0.47498395351586453,0.47498395351586464,-1.5797633284492472,1.5797633284492472
